id,src,month,day,name_cn,name_native,name_romaji,alt_names,types,ptype,work,work_cn,work_year,heat,fav,votes,collects,nsfw,thumb,image,alts,palette,bgm_id,url_al,url_bgm,url_vndb
bgm-bgm189244,bangumi,10,2,彦弥,彦弥,,,动画,动画,火喰鳥 羽州ぼろ鳶組,火喰鸟 羽州褴褛鸢组,2026,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/bd/17/189244_crt_djDad.jpg,https://lain.bgm.tv/pic/crt/l/bd/17/189244_crt_djDad.jpg,,,189244,,https://bgm.tv/character/189244,
bgm-bgm3985,bangumi,10,2,多利,ドリー,Dorry,,动画|漫画,漫画,ONE PIECE,航海王,1997,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/80/97/3985_crt_DnfqN.jpg,https://lain.bgm.tv/pic/crt/l/80/97/3985_crt_DnfqN.jpg,,,3985,,https://bgm.tv/character/3985,
bgm-bgm126539,bangumi,10,2,笠木爱娜,笠木アイナ,Kasagi Aina,,Galgame,Galgame,龍刻 RYU-KOKU,龙刻 RYU-KOKU,2006,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/b2/f8/126539_crt_FDZ4l.jpg,https://lain.bgm.tv/pic/crt/l/b2/f8/126539_crt_FDZ4l.jpg,,,126539,,https://bgm.tv/character/126539,
bgm-bgm166743,bangumi,10,2,莫兜／鹿尾野叶,モルド／鹿尾野葉,Mordo,,动画|漫画,漫画,シャングリラ・フロンティア～クソゲーハンター、神ゲーに挑まんとす～,香格里拉·弗陇提亚～屎作猎人向神作发起挑战～,2020,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/47/b0/166743_crt_6fHtm.jpg?r=1731344043,https://lain.bgm.tv/pic/crt/l/47/b0/166743_crt_6fHtm.jpg?r=1731344043,,,166743,,https://bgm.tv/character/166743,
bgm-bgm176834,bangumi,10,2,,森川知子,Morikawa Tomoko,,Galgame,Galgame,D.C. Re:tune ～ダ・カーポ～ リチューン,,2025,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/d3/52/176834_crt_NjNNH.jpg,https://lain.bgm.tv/pic/crt/l/d3/52/176834_crt_NjNNH.jpg,,,176834,,https://bgm.tv/character/176834,
bgm-bgm99057,bangumi,10,2,,穴沢基威,Motoi,モトイ,游戏,游戏,新すばらしきこのせかい,新美妙世界,2021,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/86/3a/99057_crt_41zCc.jpg,https://lain.bgm.tv/pic/crt/l/86/3a/99057_crt_41zCc.jpg,,,99057,,https://bgm.tv/character/99057,
bgm-bgm4016,bangumi,10,2,,トンジット,Tonjit,,动画,动画,ONE PIECE,航海王,1999,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/b6/7c/4016_crt_kuWuW.jpg,https://lain.bgm.tv/pic/crt/l/b6/7c/4016_crt_kuWuW.jpg,,,4016,,https://bgm.tv/character/4016,
bgm-bgm158089,bangumi,10,2,,渊武,Yuanwu,,游戏,游戏,鸣潮,鸣潮,2024,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/80/ba/158089_crt_7MHQp.jpg?r=1716567449,https://lain.bgm.tv/pic/crt/l/80/ba/158089_crt_7MHQp.jpg?r=1716567449,https://storage.moegirl.org.cn/moegirl/commons/b/be/%E6%B8%8A%E6%AD%A6.png!/fw/480/watermark/url/L21vZWdpcmwvd2F0ZXJtYXJrLnBuZw==/align/southeast/margin/10x10/opacity/50?v=20250123162601|https://storage.moegirl.org.cn/moegirl/commons/b/be/%E6%B8%8A%E6%AD%A6.png,,158089,,https://bgm.tv/character/158089,
bgm-bgm184311,bangumi,10,3,本城狂死郎,本城狂死郎,,,动画,动画,銀魂,银魂,2006,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/e2/26/184311_crt_y0GYY.jpg,https://lain.bgm.tv/pic/crt/l/e2/26/184311_crt_y0GYY.jpg,,,184311,,https://bgm.tv/character/184311,
bgm-bgm184312,bangumi,10,3,八郎,八郎,,,动画,动画,銀魂,银魂,2006,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/e1/1d/184312_crt_P2tr7.jpg,https://lain.bgm.tv/pic/crt/l/e1/1d/184312_crt_P2tr7.jpg,,,184312,,https://bgm.tv/character/184312,
bgm-bgm122282,bangumi,10,3,樱友藏,さくら友蔵,,,动画|漫画,动画,ちびまる子ちゃん,樱桃小丸子,1995,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/a1/be/122282_crt_iX4x6.jpg,https://lain.bgm.tv/pic/crt/l/a1/be/122282_crt_iX4x6.jpg,,,122282,,https://bgm.tv/character/122282,
bgm-bgm104840,bangumi,10,3,,Dracula,,,动画,动画,Hotel Transylvania,精灵旅社,2012,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/2d/77/104840_crt_PREaN.jpg,https://lain.bgm.tv/pic/crt/l/2d/77/104840_crt_PREaN.jpg,,,104840,,https://bgm.tv/character/104840,
bgm-bgm99453,bangumi,10,3,,咲水遥,,,动画|Galgame,Galgame,黒の断章 -THE LITERARY FRAGMENT-,黑之断章,1995,0,0,0,0,1,https://lain.bgm.tv/r/400/pic/crt/l/b8/d9/99453_crt_g9f7F.jpg,https://lain.bgm.tv/pic/crt/l/b8/d9/99453_crt_g9f7F.jpg,,,99453,,https://bgm.tv/character/99453,
bgm-bgm179033,bangumi,10,3,巫,巫,,,游戏,游戏,新月同行,新月同行,2024,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/50/d8/179033_crt_S00c5.jpg,https://lain.bgm.tv/pic/crt/l/50/d8/179033_crt_S00c5.jpg,,,179033,,https://bgm.tv/character/179033,
bgm-bgm186593,bangumi,10,3,,林疏影,,,Galgame,Galgame,月白星斗,,2024,0,0,0,0,,,,,,186593,,https://bgm.tv/character/186593,
bgm-bgm9776,bangumi,10,3,番场长太郎,番場長太郎,Banba Choutarou,,动画,动画,ゲートキーパーズ,地球守护者,2000,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/56/05/9776_crt_AFare.jpg,https://lain.bgm.tv/pic/crt/l/56/05/9776_crt_AFare.jpg,,,9776,,https://bgm.tv/character/9776,
bgm-bgm176800,bangumi,10,3,,ブランチ,Brunch,,动画,动画,BULLET/BULLET,弹速狂飙,2025,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/fe/fd/176800_crt_G4YYL.jpg?r=1748502796,https://lain.bgm.tv/pic/crt/l/fe/fd/176800_crt_G4YYL.jpg?r=1748502796,,,176800,,https://bgm.tv/character/176800,
bgm-bgm217111,bangumi,10,3,,墨菲,Murphy,머피,游戏,游戏,无期迷途,,2022,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/ac/af/217111_crt_ryCJF.jpg,https://lain.bgm.tv/pic/crt/l/ac/af/217111_crt_ryCJF.jpg,https://storage.moegirl.org.cn/moegirl/commons/b/b3/%E5%A2%A8%E8%8F%B2%E5%85%A8%E8%BA%AB.jpg,,217111,,https://bgm.tv/character/217111,
bgm-bgm95272,bangumi,10,3,鹤见太郎,鶴見タロウ,Tsurumi Tarou,,动画,动画,武装中学生 バスケットアーミー,武装中学生,2011,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/c9/d4/95272_crt_jsxvK.jpg,https://lain.bgm.tv/pic/crt/l/c9/d4/95272_crt_jsxvK.jpg,,,95272,,https://bgm.tv/character/95272,
bgm-bgm2306,bangumi,10,3,梅泽正彦,梅沢正彦,Umezawa Masahiko,,动画,动画,はじめの一歩,第一神拳,2000,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/f9/76/2306_crt_anidb.jpg?r=1723971053,https://lain.bgm.tv/pic/crt/l/f9/76/2306_crt_anidb.jpg?r=1723971053,,,2306,,https://bgm.tv/character/2306,
bgm-bgm87939,bangumi,10,3,薇尔莉,바이올렛,Violet,,游戏,游戏,CLOSERS,封印者,2014,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/02/20/87939_crt_Ugi8I.jpg,https://lain.bgm.tv/pic/crt/l/02/20/87939_crt_Ugi8I.jpg,,,87939,,https://bgm.tv/character/87939,
bgm-bgm124102,bangumi,10,3,,ワンダフル・ゴッチ,Wonderful Gotche,,动画|漫画,动画,FAIRY TAIL,妖精的尾巴,2009,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/77/a5/124102_crt_117z0.jpg,https://lain.bgm.tv/pic/crt/l/77/a5/124102_crt_117z0.jpg,,,124102,,https://bgm.tv/character/124102,
bgm-bgm3825,bangumi,10,3,,ヤマ,Yama,,动画,动画,ONE PIECE,航海王,1999,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/4b/21/3825_crt_G0oXG.jpg,https://lain.bgm.tv/pic/crt/l/4b/21/3825_crt_G0oXG.jpg,,,3825,,https://bgm.tv/character/3825,
bgm-bgm108655,bangumi,10,4,,酋長,,,动画,动画,ONE PIECE,航海王,1999,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/b0/22/108655_crt_zFJMz.jpg,https://lain.bgm.tv/pic/crt/l/b0/22/108655_crt_zFJMz.jpg,,,108655,,https://bgm.tv/character/108655,
bgm-bgm129091,bangumi,10,4,,アスタロト,,冰女,游戏,游戏,メギド72,梅吉德72,2017,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/33/35/129091_crt_sZuYi.jpg,https://lain.bgm.tv/pic/crt/l/33/35/129091_crt_sZuYi.jpg,,,129091,,https://bgm.tv/character/129091,
bgm-bgm172702,bangumi,10,4,桐原零司,桐原零司,,,动画|漫画,漫画,BLACK TORCH,暗黑灯火,2017,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/0d/66/172702_crt_I5pGp.jpg?r=1766298979,https://lain.bgm.tv/pic/crt/l/0d/66/172702_crt_I5pGp.jpg?r=1766298979,,,172702,,https://bgm.tv/character/172702,
bgm-bgm218494,bangumi,10,4,桐原真司,桐原真司,,,动画,动画,BLACK TORCH,暗黑灯火,2026,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/25/94/218494_crt_SfmfM.jpg,https://lain.bgm.tv/pic/crt/l/25/94/218494_crt_SfmfM.jpg,,,218494,,https://bgm.tv/character/218494,
bgm-bgm186006,bangumi,10,4,有马锥人,有馬錐人,,,漫画,漫画,マリッジトキシン,婚姻剧毒,2022,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/15/57/186006_crt_Ux9rZ.jpg,https://lain.bgm.tv/pic/crt/l/15/57/186006_crt_Ux9rZ.jpg,,,186006,,https://bgm.tv/character/186006,
bgm-bgm158100,bangumi,10,4,,キメラ,Chimera,,动画,动画,僕のヒーローアカデミア  THE MOVIE ヒーローズ：ライジング,我的英雄学院 英雄:崛起,2019,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/1c/aa/158100_crt_PplPr.jpg?r=1716565679,https://lain.bgm.tv/pic/crt/l/1c/aa/158100_crt_PplPr.jpg?r=1716565679,,,158100,,https://bgm.tv/character/158100,
bgm-bgm71161,bangumi,10,4,,イーサン・テイラー,Ethan Taylor,,动画,动画,number24,number24,2020,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/b9/5b/71161_crt_7qPfx.jpg?r=1578544383,https://lain.bgm.tv/pic/crt/l/b9/5b/71161_crt_7qPfx.jpg?r=1578544383,,,71161,,https://bgm.tv/character/71161,
bgm-bgm219838,bangumi,10,4,,펜리르,Fenrir,,游戏,游戏,이터널 리턴,永恒轮回,2020,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/ca/9a/219838_crt_Ep3Cc.jpg,https://lain.bgm.tv/pic/crt/l/ca/9a/219838_crt_Ep3Cc.jpg,,,219838,,https://bgm.tv/character/219838,
bgm-bgm157252,bangumi,10,4,弗洛斯特,フロスト,Frost,,Galgame,Galgame,夢王国と眠れる100人の王子様,梦王国与沉睡的100名王子,2015,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/11/eb/157252_crt_lffUq.jpg,https://lain.bgm.tv/pic/crt/l/11/eb/157252_crt_lffUq.jpg,,,157252,,https://bgm.tv/character/157252,
bgm-bgm123972,bangumi,10,4,,ガレイン・ムジカ,Galien Musica,,动画|漫画,漫画,RAVE,圣石小子,1999,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/81/b1/123972_crt_CN9b4.jpg,https://lain.bgm.tv/pic/crt/l/81/b1/123972_crt_CN9b4.jpg,,,123972,,https://bgm.tv/character/123972,
bgm-bgm158039,bangumi,10,4,,Mr.プラスティック,Mr. Plastic,,动画,动画,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,我的英雄学院 两位英雄,2018,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/b6/56/158039_crt_L317r.jpg,https://lain.bgm.tv/pic/crt/l/b6/56/158039_crt_L317r.jpg,,,158039,,https://bgm.tv/character/158039,
bgm-bgm127422,bangumi,10,4,中岛辰男,中島辰男,Nakajima Tatsuo,,动画,动画,熱血最強ゴウザウラー,热血最强哥修罗,1993,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/6e/5e/127422_crt_RVY8i.jpg,https://lain.bgm.tv/pic/crt/l/6e/5e/127422_crt_RVY8i.jpg,,,127422,,https://bgm.tv/character/127422,
bgm-bgm4302,bangumi,10,4,奥兹,オーズ,Oz,“运国”“魔人”,动画,动画,ONE PIECE,航海王,1999,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/cb/c8/4302_crt_0pCMA.jpg,https://lain.bgm.tv/pic/crt/l/cb/c8/4302_crt_0pCMA.jpg,,,4302,,https://bgm.tv/character/4302,
bgm-bgm99427,bangumi,10,4,修特,ショット,Shot,射击,动画|漫画,漫画,吸血鬼すぐ死ぬ,吸血鬼马上死,2015,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/cc/d4/99427_crt_co23R.jpg,https://lain.bgm.tv/pic/crt/l/cc/d4/99427_crt_co23R.jpg,,,99427,,https://bgm.tv/character/99427,
bgm-bgm131404,bangumi,10,4,,斯普特尼克,Sputnik,,游戏,游戏,重返未来：1999,,2023,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/e9/12/131404_crt_V4wRh.jpg,https://lain.bgm.tv/pic/crt/l/e9/12/131404_crt_V4wRh.jpg,,,131404,,https://bgm.tv/character/131404,
bgm-bgm166025,bangumi,10,5,佐藤田悦子,佐藤田悦子,,,动画|漫画,漫画,SAKAMOTO DAYS,坂本日常,2021,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/5e/a5/166025_crt_dEjE8.jpg,https://lain.bgm.tv/pic/crt/l/5e/a5/166025_crt_dEjE8.jpg,,,166025,,https://bgm.tv/character/166025,
bgm-bgm55639,bangumi,10,5,最佳牛仔裤时尚名人,ベストジーニスト,Best Jeanist,,动画,动画,僕のヒーローアカデミア 第2期,我的英雄学院 第二季,2017,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/e5/84/55639_crt_d24mX.jpg?r=1716260694,https://lain.bgm.tv/pic/crt/l/e5/84/55639_crt_d24mX.jpg?r=1716260694,,,55639,,https://bgm.tv/character/55639,
bgm-bgm176797,bangumi,10,5,,ブレックファースト,Breakfast,,动画,动画,BULLET/BULLET,弹速狂飙,2025,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/6b/3a/176797_crt_JSR4s.jpg?r=1748502402,https://lain.bgm.tv/pic/crt/l/6b/3a/176797_crt_JSR4s.jpg?r=1748502402,,,176797,,https://bgm.tv/character/176797,
bgm-bgm96126,bangumi,10,5,荣仓祐,栄倉祐,Eikura Yu,,动画,动画,灼熱カバディ,灼热卡巴迪,2021,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/e4/21/96126_crt_N5LIi.jpg?r=1628318655,https://lain.bgm.tv/pic/crt/l/e4/21/96126_crt_N5LIi.jpg?r=1628318655,,,96126,,https://bgm.tv/character/96126,
bgm-bgm102338,bangumi,10,5,今园彩人,今園彩人,Imazomo Ayato,,动画,动画,フットサルボーイズ!!!!!,室内足球少年!!!!!,2022,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/5a/a4/102338_crt_OzZOp.jpg?r=1636179983,https://lain.bgm.tv/pic/crt/l/5a/a4/102338_crt_OzZOp.jpg?r=1636179983,,,102338,,https://bgm.tv/character/102338,
bgm-bgm121841,bangumi,10,5,鬼岩城剑八,鬼厳城剣八,Kiganjo Kenbachi,鬼岩城五助,动画|漫画,动画,BLEACH 千年血戦篇,死神 千年血战篇,2022,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/f8/d5/121841_crt_rBFI4.jpg,https://lain.bgm.tv/pic/crt/l/f8/d5/121841_crt_rBFI4.jpg,,,121841,,https://bgm.tv/character/121841,
bgm-bgm1120,bangumi,10,5,奈萨·布莱凯玛,ナイザー＝ブラッカイマー,Nizer Bruckheimer,奈萨·布莱凯玛（No.V）,动画|漫画,动画,BLACK CAT,黑猫,2005,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/ee/97/1120_crt_GG77t.jpg,https://lain.bgm.tv/pic/crt/l/ee/97/1120_crt_GG77t.jpg,,,1120,,https://bgm.tv/character/1120,
bgm-bgm1792,bangumi,10,5,天界兽（天仔）,てんこ,Tenko,,动画,动画,うえきの法則,植木的法则,2005,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/05/23/1792_Xb2Hc.jpg,https://lain.bgm.tv/pic/crt/l/05/23/1792_Xb2Hc.jpg,,,1792,,https://bgm.tv/character/1792,
bgm-bgm105292,bangumi,10,5,霜月户子,霜月トコ,Toko,小南子,动画|漫画,漫画,ONE PIECE,航海王,1997,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/ff/f8/105292_crt_0IBBz.jpg,https://lain.bgm.tv/pic/crt/l/ff/f8/105292_crt_0IBBz.jpg,,,105292,,https://bgm.tv/character/105292,
bgm-bgm119219,bangumi,10,5,土屋,土屋,Tsuchiya,,动画|漫画,动画,ロマンティック・キラー,浪漫杀手,2022,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/36/4d/119219_crt_x01Et.jpg?r=1718700101,https://lain.bgm.tv/pic/crt/l/36/4d/119219_crt_x01Et.jpg?r=1718700101,,,119219,,https://bgm.tv/character/119219,
bgm-bgm4461,bangumi,10,5,范·奥卡,ヴァン・オーガー,Van Auger,旺·奥加 / 范·欧葛,动画,动画,ONE PIECE,航海王,1999,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/32/ee/4461_crt_COK7Z.jpg,https://lain.bgm.tv/pic/crt/l/32/ee/4461_crt_COK7Z.jpg,,,4461,,https://bgm.tv/character/4461,
bgm-bgm117760,bangumi,10,6,,鯉登平二,,,动画|漫画,漫画,ゴールデンカムイ,黄金神威,2015,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/14/9f/117760_crt_2Uo28.jpg?r=1752752337,https://lain.bgm.tv/pic/crt/l/14/9f/117760_crt_2Uo28.jpg?r=1752752337,,,117760,,https://bgm.tv/character/117760,
bgm-bgm159329,bangumi,10,6,久我岁行,久我歳行,,,漫画,漫画,忘却バッテリー,失忆投捕,2018,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/d9/af/159329_crt_44Dl1.jpg,https://lain.bgm.tv/pic/crt/l/d9/af/159329_crt_44Dl1.jpg,,,159329,,https://bgm.tv/character/159329,
bgm-bgm16286,bangumi,10,6,十梦,十夢,,,动画,动画,トリコ,美食的俘虏,2011,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/d4/7b/16286_crt_OCuHU.jpg,https://lain.bgm.tv/pic/crt/l/d4/7b/16286_crt_OCuHU.jpg,,,16286,,https://bgm.tv/character/16286,
bgm-bgm150633,bangumi,10,6,,リュウジ・サタケ,,,动画,动画,勇気爆発バーンブレイバーン,勇气爆发 Bang Bravern,2024,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/bc/c4/150633_crt_q3b6j.jpg,https://lain.bgm.tv/pic/crt/l/bc/c4/150633_crt_q3b6j.jpg,,,150633,,https://bgm.tv/character/150633,
bgm-bgm55608,bangumi,10,6,西尔维斯特罗·布雷卡,シルヴェストロ・ブレガ,,,动画|漫画,动画,将国のアルタイル,将国之天鹰星,2017,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/b1/fb/55608_crt_h3O3c.jpg?r=1649809212,https://lain.bgm.tv/pic/crt/l/b1/fb/55608_crt_h3O3c.jpg?r=1649809212,,,55608,,https://bgm.tv/character/55608,
bgm-bgm102175,bangumi,10,6,,クォヴレー・ゴードン,Cobray Gordon,,动画|游戏,游戏,第3次スーパーロボット大戦α 終焉の銀河へ,第3次超级机器人大战α 去往终焉的银河,2005,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/e0/8e/102175_crt_G5raz.jpg,https://lain.bgm.tv/pic/crt/l/e0/8e/102175_crt_G5raz.jpg,,,102175,,https://bgm.tv/character/102175,
bgm-bgm61669,bangumi,10,6,立花和夫,立花和夫,Tachibana Kazuo,,动画,动画,キャプテン翼,足球小将,1983,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/31/55/61669_crt_L64vB.jpg?r=1751010805,https://lain.bgm.tv/pic/crt/l/31/55/61669_crt_L64vB.jpg?r=1751010805,,,61669,,https://bgm.tv/character/61669,
bgm-bgm61668,bangumi,10,6,立花政夫,立花政夫,Tachibana Masao,,动画,动画,キャプテン翼,足球小将,1983,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/46/e3/61668_crt_d6hp7.jpg?r=1706365801,https://lain.bgm.tv/pic/crt/l/46/e3/61668_crt_d6hp7.jpg?r=1706365801,,,61668,,https://bgm.tv/character/61668,
bgm-bgm103224,bangumi,10,7,西娅·勒伽西,シア・レガシィ,,,漫画,漫画,異世界迷宮の最深部を目指そう,异世界迷宫最深部为目标,2014,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/67/a9/103224_crt_1VVN1.jpg?r=1638015067,https://lain.bgm.tv/pic/crt/l/67/a9/103224_crt_1VVN1.jpg?r=1638015067,,,103224,,https://bgm.tv/character/103224,
bgm-bgm165103,bangumi,10,7,藤堂,トウドウ,,,动画,动画,Mecha-Ude Pilot,机械手臂 样片,2018,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/41/b2/165103_crt_uuBdd.jpg?r=1727752890,https://lain.bgm.tv/pic/crt/l/41/b2/165103_crt_uuBdd.jpg?r=1727752890,,,165103,,https://bgm.tv/character/165103,
bgm-bgm166706,bangumi,10,7,大冢理人,大塚理人,,,漫画,漫画,のあ先輩はともだち。,望爱前辈是朋友,2023,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/dc/a4/166706_crt_a0zgL.jpg,https://lain.bgm.tv/pic/crt/l/dc/a4/166706_crt_a0zgL.jpg,,,166706,,https://bgm.tv/character/166706,
bgm-bgm165041,bangumi,10,7,不良E,不良E,,,动画|漫画,漫画,ひとりぼっちの異世界攻略,孤单一人的异世界攻略,2018,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/ab/fe/165041_crt_on4f6.jpg?r=1727622915,https://lain.bgm.tv/pic/crt/l/ab/fe/165041_crt_on4f6.jpg?r=1727622915,,,165041,,https://bgm.tv/character/165041,
bgm-bgm5585,bangumi,10,7,爱蜜丽娅,アメリア,Amelia,,动画,动画,クイズマジックアカデミー ～オリジナルアニメーション～,问答魔法学院,2008,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/22/7e/5585_crt_anidb.jpg,https://lain.bgm.tv/pic/crt/l/22/7e/5585_crt_anidb.jpg,,,5585,,https://bgm.tv/character/5585,
bgm-bgm121985,bangumi,10,7,,ファンゼル・クルーガー,Fanzell Kruger,,动画|漫画,动画,ブラッククローバー,黑色五叶草,2017,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/dd/ab/121985_crt_0fMnC.jpg,https://lain.bgm.tv/pic/crt/l/dd/ab/121985_crt_0fMnC.jpg,,,121985,,https://bgm.tv/character/121985,
bgm-bgm63329,bangumi,10,7,米多,ミード,Mead,,动画|漫画,动画,七つの大罪,七大罪,2014,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/c5/b9/63329_crt_J7CXf.jpg,https://lain.bgm.tv/pic/crt/l/c5/b9/63329_crt_J7CXf.jpg,,,63329,,https://bgm.tv/character/63329,
bgm-bgm56022,bangumi,10,7,雄原悠,雄ヶ原悠,Ogahara Yuu,,Galgame,Galgame,トガビトノセンリツ,囚人的旋律,2012,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/db/3e/56022_crt_rCzC3.jpg,https://lain.bgm.tv/pic/crt/l/db/3e/56022_crt_rCzC3.jpg,,,56022,,https://bgm.tv/character/56022,
bgm-bgm162448,bangumi,10,7,闪堂秋人,閃堂秋人,Sendō Shūto,,动画|漫画,漫画,ブルーロック,蓝色监狱,2018,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/df/b2/162448_crt_hICsM.jpg,https://lain.bgm.tv/pic/crt/l/df/b2/162448_crt_hICsM.jpg,,,162448,,https://bgm.tv/character/162448,
bgm-bgm9783,bangumi,10,7,山口智子,山口智子,Yamaguchi Tomoko,,动画,动画,はじめの一歩,第一神拳,2000,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/66/85/9783_crt_anidb.jpg,https://lain.bgm.tv/pic/crt/l/66/85/9783_crt_anidb.jpg,,,9783,,https://bgm.tv/character/9783,
bgm-bgm105344,bangumi,10,7,拉奥·G,ラオG,lao G,,动画|漫画,漫画,ONE PIECE,航海王,1997,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/9c/1d/105344_crt_xqnbl.jpg,https://lain.bgm.tv/pic/crt/l/9c/1d/105344_crt_xqnbl.jpg,,,105344,,https://bgm.tv/character/105344,
bgm-bgm35294,bangumi,10,8,大前隆广,大前隆広,,,动画|漫画,漫画,ダイヤのA,钻石王牌,2006,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/24/b3/35294_crt_1apxd.jpg,https://lain.bgm.tv/pic/crt/l/24/b3/35294_crt_1apxd.jpg,,,35294,,https://bgm.tv/character/35294,
bgm-bgm198274,bangumi,10,8,,卡西米拉,,,游戏,游戏,星塔旅人,星塔旅人,2025,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/2b/6f/198274_crt_Mrntz.jpg,https://lain.bgm.tv/pic/crt/l/2b/6f/198274_crt_Mrntz.jpg,,,198274,,https://bgm.tv/character/198274,
bgm-bgm176975,bangumi,10,8,扶苏,扶苏,,秦二世,动画|漫画,漫画,哑舍,哑舍,2011,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/33/33/176975_crt_z2yi1.jpg,https://lain.bgm.tv/pic/crt/l/33/33/176975_crt_z2yi1.jpg,,,176975,,https://bgm.tv/character/176975,
bgm-bgm179024,bangumi,10,8,梧桐,梧桐,,,游戏,游戏,新月同行,新月同行,2024,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/1a/57/179024_crt_QZ8aE.jpg,https://lain.bgm.tv/pic/crt/l/1a/57/179024_crt_QZ8aE.jpg,https://storage.moegirl.org.cn/moegirl/commons/1/13/Aogiri.png,,179024,,https://bgm.tv/character/179024,
bgm-bgm4497,bangumi,10,8,道伯曼,ドーベルマン,Doberman,斗犬,动画|漫画,漫画,ONE PIECE,航海王,1997,0,0,0,0,,https://lain.bgm.tv/r/400/pic/crt/l/ea/e0/4497_crt_goywP.jpg,https://lain.bgm.tv/pic/crt/l/ea/e0/4497_crt_goywP.jpg,,,4497,,https://bgm.tv/character/4497,
